Leontodon autumnalis;FE 2-4-1;;;;;;;;;;;;;;;;;
Leontodon helveticus;FE 2-4-1;;;;;;;;;;;;;;;;;
Leontodon hispidus;FE 2-4-1;;;;;;;;;;;;;;;;;
Leucanthemum ircutianum;FE 2-4-1;;;;;;;;;;;;;;;;;
Lolium multiflorum;FE 2-4-1;;;;;;;;;;;;;;;;;
Lolium perenne;FE 2-4-1;;;;;;;;;;;;;;;;;
Lotus corniculatus;FE 2-4-1;;;;;;;;;;;;;;;;;
Luzula campestris;FE 2-4-1;;;;;;;;;;;;;;;;;
Lychnis flos-cuculi;FE 2-4-1;;;;;;;;;;;;;;;;;
Myosotis alpestris;FE 2-4-1;;;;;;;;;;;;;;;;;
Peucedanum oreoselinum;FE 2-4-1;;;;;;;;;;;;;;;;;
Phleum pratense;FE 2-4-1;;;;;;;;;;;;;;;;;
Phleum pratensis;FE 2-4-1;;;;;;;;;;;;;;;;;
Pilosella aurantiaca;FE 2-4-1;;;;;;;;;;;;;;;;;
Pilosella piloselloides;FE 2-4-1;;;;;;;;;;;;;;;;;
Pimpinella major;FE 2-4-1;;;;;;;;;;;;;;;;;
Pimpinella saxifraga;FE 2-4-1;;;;;;;;;;;;;;;;;
Plantago lanceolata;FE 2-4-1;;;;;;;;;;;;;;;;;
Poa angustifolia;FE 2-4-1;;;;;;;;;;;;;;;;;
Poa pratensis;FE 2-4-1;;;;;;;;;;19;29;24;24;24;10;8;
Poa trivalis ;FE 2-4-1;;;;;;;;;;;;;;;;;
Poa trivialis;FE 2-4-1;;;;;;;;;;;;;;;;;
Primula veris;FE 2-4-1;;;;;;;;;;;;;;;;;
Prunella vulgaris;FE 2-4-1;;;;;;;;;;;;;;;;;
Ranunculus acris;FE 2-4-1;;;;;;;;;;;;;;;;;
Ranunculus bulbosus;FE 2-4-1;;;;;;;;;;;;;;;;;
Ranunculus ficaria;FE 2-4-1;;;;;;;;;;;;;;;;;
Ranunculus montanus;FE 2-4-1;;;;;;;;;;;;;;;;;
Ranunculus repens;FE 2-4-1;;;;;;;;;;;;;;;;;
Rhinanthus minor;FE 2-4-1;;;;;;;;;;;;;;;;;
Rumex acetosa;FE 2-4-1;;;;;;;;;;;;;;;;;
Rumex sanguineus;FE 2-4-1;;;;;;;;;;;;;;;;;
Silene alba;FE 2-4-1;;;;;;;;;;;;;;;;;
Silene flos-cuculi;FE 2-4-1;;;;;;;;;;;;;;;;;
Stellaria media;FE 2-4-1;;;;;;;;;;;;;;;;;
Taraxacum officinale;FE 2-4-1;;;;;;4;3;2;;;;;;;;;
Taraxacum sect Ruderalia;FE 2-4-1;;;;;;;;;;;;;;;;;
Thlaspi arvense;FE 2-4-1;;;;;;;;;;;;;;;;;
Tragopodon pratensis;FE 2-4-1;;;;;;;;;;;;;;;;;
Trifolium dubium;FE 2-4-1;;;;;;;;;;;;;;;;;
Trifolium incarnatum;FE 2-4-1;;;;;;;;;;;;;;;;;
Trifolium medium;FE 2-4-1;;;;;;;;;;;;;;;;;
Trifolium pratense;FE 2-4-1;;;;;;;;;;;;;;;;;
Trifolium repens;FE 2-4-1;;;;;;;;;;;;;;;;;
Trisetum flavescens;FE 2-4-1;;;;;;;;;;;;;;;;;
Trollius europaeus;FE 2-4-1;;;;;;;;;;;;;;;;;
Veronica arvensis;FE 2-4-1;;;;;;;;;;;;;;;;;
Veronica chamaedrys;FE 2-4-1;;;;;;;;;;;;;;;;;
Veronica filiformis;FE 2-4-1;;;;;;;;;;;;;;;;;
Veronica hederifolia;FE 2-4-1;;;;;;;;;;;;;;;;;
Veronica persica;FE 2-4-1;;;;;;;;;;;;;;;;;
Veronica polita;FE 2-4-1;;;;;;;;;;;;;;;;;
Veronica serpyllifolia;FE 2-4-1;;;;;;;;;;;;;;;;;
Vicia angustifolia;FE 2-4-1;;;;;;;;;;;;;;;;;
Vicia cracca;FE 2-4-1;;;;;;;;;;;;;;;;;
Vicia hirsuta;FE 2-4-1;;;;;;;;;;;;;;;;;
Vicia sepium;FE 2-4-1;;;;;;;;;;;;;;;;;
Vicia tetrasperma;FE 2-4-1;;;;;;;;;;;;;;;;;
Achillea millefolium;FE 2-6-2;;;;;;;;;;;;;;;;;
Agrostis capillaris;FE 2-6-2;;;;;;;;;;;;;;;;;
Agrostis gigantea;FE 2-6-2;;;;;;;;;;;;;;;;;
Agrostis stolonifera;FE 2-6-2;;;;;;;;;;;;;;;;;
Ajuga reptans;FE 2-6-2;;;;;;;;;;;;;;;;;
Alchemilla monticula;FE 2-6-2;;;;;;;;;;;;;;;;;
Alchemilla vulgaris;FE 2-6-2;;;;;;;;;;;;;;;;;
Alopecurus pratensis;FE 2-6-2;;;;;;;;3;3;11;17;11;1;;;;
Anthoxanthum odoratum;FE 2-6-2;;;;;;;;;;;;;;;;;
Arabidopsis thaliana;FE 2-6-2;;;;;;;;;;;;;;;;;
Arrhenatherum elatius;FE 2-6-2;;;;;;;;;;;;;;;;;
Bellis perennis;FE 2-6-2;;;;;;;;;;;;;;;;;
Bistorta officianilis;FE 2-6-2;;;;;;;;;;;;;;;;;
Briza media;FE 2-6-2;;;;;;;;;;;;;;;;;
Cardamine amara;FE 2-6-2;;;;;;;;;;;;;;;;;
Cardamine hirsuta;FE 2-6-2;;;;;;;;;;;;;;;;;
Carex humilis;FE 2-6-2;;;;;;;;;;;;;;;;;
Carex montana;FE 2-6-2;;;;;;;;;;;;;;;;;
Carex spicata cf;FE 2-6-2;;;;;;;;;;;;;;;;;
Carex sylvatica;FE 2-6-2;;;;;;;;;;;;;;;;;
Carum carvi;FE 2-6-2;;;;;;;;;;;;;;;;;
Centaurea jacea;FE 2-6-2;;;;;;;;;;;;;;;;;
Cerastium holosteoides;FE 2-6-2;;;;;;;;;;;;;;;;;
Chaerophyllum temulum;FE 2-6-2;;;;;;;;;;;;;;;;;
Crepis aurea;FE 2-6-2;;;;;;;;;;;;;;;;;
Crepis biennis;FE 2-6-2;;;;;;;;;;;;;;;;;
Crocus albiflorus;FE 2-6-2;;;;;;;;;;;;;;;;;
Cynosurus cristatus;FE 2-6-2;;;;;;;;;;;;;;;;;
Dactylis glomerata;FE 2-6-2;;;;;;;;;;;2;5;4;4;4;4;2
Daucus carota;FE 2-6-2;;;;;;;;;;;;;;;;;
Deschampsia flexuosa;FE 2-6-2;;;;;;;;;;;;;;;;;
Draba verna;FE 2-6-2;;;;;;;;;;;;;;;;;
Elymus caninus;FE 2-6-2;;;;;;;;;;;;;;;;;
Elymus repens;FE 2-6-2;;;;;;;;;;;;;;;;;
Equisetum arvense;FE 2-6-2;;;;;;;;;;;;;;;;;
Euphrasia stricta;FE 2-6-2;;;;;;;;;;;;;;;;;
Festuca pratensis;FE 2-6-2;;;;;;;;;;;;;;;;;
Festuca rubra;FE 2-6-2;;;;;;;;;;;;;;;;;
Filipendula ulmaria;FE 2-6-2;;;;;;;;;;;;;;;;;
Galium album;FE 2-6-2;;;;;;;;;;;;;;;;;
Geranium rotundifolium;FE 2-6-2;;;;;;;;;;;;;;;;;
Geum rivale;FE 2-6-2;;;;;;;;;;;;;;;;;
Geum urbanum;FE 2-6-2;;;;;;;;;;;;;;;;;
Glechoma hederacea;FE 2-6-2;;;;;;;;;;;;;;;;;
Helictotrichon pubescens;FE 2-6-2;;;;;;;;;;;;;;;;;
Heracleum sphondylium;FE 2-6-2;;;;;;;;;;;;;;;;;
Hieracium aurantiacum;FE 2-6-2;;;;;;;;;;;;;;;;;
Hieracium Macranthum;FE 2-6-2;;;;;;;;;;;;;;;;;
Hieracium pilosella ;FE 2-6-2;;;;;;;;;;;;;;;;;
Holcus lanatus;FE 2-6-2;;;;;;;;;;;;;;;;;
Hypochaeris radicata;FE 2-6-2;;;;;;;;;;;;;;;;;
Knautia arvensis;FE 2-6-2;;;;;;;;;;;;;;;;;
Lamium purpureum;FE 2-6-2;;;;;;;;;;;;;;;;;
Lathyrus pratensis;FE 2-6-2;;;;;;;;;;;;;;;;;
Leontodon autumnalis;FE 2-6-2;;;;;;;;;;;;;;;;;
Leontodon helveticus;FE 2-6-2;;;;;;;;;;;;;;;;;
Leontodon hispidus;FE 2-6-2;;;;;;;;;;;;;;;;;
Leucanthemum ircutianum;FE 2-6-2;;;;;;;;;;;;;;;;;
Lolium multiflorum;FE 2-6-2;;;;;;;;;;;;;;;;;
Lolium perenne;FE 2-6-2;;;;;;;;;;;;;;;;;
Lotus corniculatus;FE 2-6-2;;;;;;;;;;;;;;;;;
Luzula campestris;FE 2-6-2;;;;;;;;;;;;;;;;;
Lychnis flos-cuculi;FE 2-6-2;;;;;;;;;;;;;;;;;
Myosotis alpestris;FE 2-6-2;;;;;;;;;;;;;;;;;
Peucedanum oreoselinum;FE 2-6-2;;;;;;;;;;;;;;;;;
Phleum pratense;FE 2-6-2;;;;;;;;;;;;;;;;;
Phleum pratensis;FE 2-6-2;;;;;;;;;;;;;;;;;
Pilosella aurantiaca;FE 2-6-2;;;;;;;;;;;;;;;;;
Pilosella piloselloides;FE 2-6-2;;;;;;;;;;;;;;;;;
Pimpinella major;FE 2-6-2;;;;;;;;;;;;;;;;;
Pimpinella saxifraga;FE 2-6-2;;;;;;;;;;;;;;;;;
Plantago lanceolata;FE 2-6-2;;;;;;;;;;;;;;;;;
Poa angustifolia;FE 2-6-2;;;;;;;;;;;;;;;;;
Poa pratensis;FE 2-6-2;;;;;;;;;2;3;5;2;;4;;2;
Poa trivialis;FE 2-6-2;;;;;;;;;;;;;;;;;
Primula veris;FE 2-6-2;;;;;;;;;;;;;;;;;
Prunella vulgaris;FE 2-6-2;;;;;;;;;;;;;;;;;
Ranunculus acris;FE 2-6-2;;;;;;;;;;;;;;;;;
Ranunculus bulbosus;FE 2-6-2;;;;;;;;;;;;;;;;;
Ranunculus ficaria;FE 2-6-2;;;;;;;;;;;;;;;;;
Ranunculus montanus;FE 2-6-2;;;;;;;;;;;;;;;;;
Ranunculus repens;FE 2-6-2;;;;;;;;;;;;;;;;;
Rhinanthus minor;FE 2-6-2;;;;;;;;;;;;;;;;;
Rumex acetosa;FE 2-6-2;;;;;;;;;;;;;;;;;
Rumex sanguineus;FE 2-6-2;;;;;;;;;;;;;;;;;
Silene alba;FE 2-6-2;;;;;;;;;;;;;;;;;
Silene flos-cuculi;FE 2-6-2;;;;;;;;;;;;;;;;;
Stellaria media;FE 2-6-2;;;;;;;;;;;;;;;;;
Taraxacum officinale;FE 2-6-2;;;;;;;;;;;;;;;;;
Taraxacum sect Ruderalia;FE 2-6-2;;;;;;;;;;;;;;;;;
Thlaspi arvense;FE 2-6-2;;;;;;;;;;;;;;;;;
Tragopodon pratensis;FE 2-6-2;;;;;;;;;;;;;;;;;
Trifolium dubium;FE 2-6-2;;;;;;;;;;;;;;;;;
Trifolium incarnatum;FE 2-6-2;;;;;;;;;;;;;;;;;
Trifolium medium;FE 2-6-2;;;;;;;;;;;;;;;;;
Trifolium pratense;FE 2-6-2;;;;;;;;;;;;;;;;;
Trifolium repens;FE 2-6-2;;;;;;;;;;;;;;;;;
Trisetum flavescens;FE 2-6-2;;;;;;;;;;;;;;;;;
Trollius europaeus;FE 2-6-2;;;;;;;;;;;;;;;;;
Veronica arvensis;FE 2-6-2;;;;;;;;;;;;;;;;;
Veronica chamaedrys;FE 2-6-2;;;;;;;;;;;;;;;;;
Veronica filiformis;FE 2-6-2;;;;;;;;;;;;;;;;;
Veronica hederifolia;FE 2-6-2;;;;;;;;;;;;;;;;;
Veronica persica;FE 2-6-2;;;;;;;;;;;;;;;;;
Veronica polita;FE 2-6-2;;;;;;;;;;;;;;;;;
Veronica serpyllifolia;FE 2-6-2;;;;;;;;;;;;;;;;;
Vicia angustifolia;FE 2-6-2;;;;;;;;;;;;;;;;;
Vicia cracca;FE 2-6-2;;;;;;;;;;;;;;;;;
Vicia hirsuta;FE 2-6-2;;;;;;;;;;;;;;;;;
Vicia sepium;FE 2-6-2;;;;;;;;;;;;;;;;;
Vicia tetrasperma;FE 2-6-2;;;;;;;;;;;;;;;;;
Achillea millefolium;FE 2-6-3;;;;;;;;;;;;;;;;;
Agrostis capillaris;FE 2-6-3;;;;;;;;;;;;;;;;;
Agrostis gigantea;FE 2-6-3;;;;;;;;;;;;;;;;;
Agrostis stolonifera;FE 2-6-3;;;;;;;;;;;;;;;;;
Ajuga reptans;FE 2-6-3;;;;;;;;;;;;;;;;;
Alchemilla monticula;FE 2-6-3;;;;;;;;;;;;;;;;;
Alchemilla vulgaris;FE 2-6-3;;;;;;;;;;;;;;;;;
Alopecurus pratensis;FE 2-6-3;;;;;;;1;1;1;16;4;5;1;;;;
Anthoxanthum odoratum;FE 2-6-3;;;;;;;;;;;;;;;;;
Arabidopsis thaliana;FE 2-6-3;;;;;;;;;;;;;;;;;
Arrhenatherum elatius;FE 2-6-3;;;;;;;;;;;;;;;;;
Bellis perennis;FE 2-6-3;;;;;;;;;;;;;;;;;
Bistorta officianilis;FE 2-6-3;;;;;;;;;;;;;;;;;
Briza media;FE 2-6-3;;;;;;;;;;;;;;;;;
Cardamine amara;FE 2-6-3;;;;;;;;;;;;;;;;;
Cardamine hirsuta;FE 2-6-3;;;;;;;;;;;;;;;;;
Carex humilis;FE 2-6-3;;;;;;;;;;;;;;;;;
Carex montana;FE 2-6-3;;;;;;;;;;;;;;;;;
Carex spicata cf;FE 2-6-3;;;;;;;;;;;;;;;;;
Carex sylvatica;FE 2-6-3;;;;;;;;;;;;;;;;;
Carum carvi;FE 2-6-3;;;;;;;;;;;;;;;;;
Centaurea jacea;FE 2-6-3;;;;;;;;;;;;;;;;;
Cerastium holosteoides;FE 2-6-3;;;;;;;;;;;;;;;;;
Chaerophyllum temulum;FE 2-6-3;;;;;;;;;;;;;;;;;
Crepis aurea;FE 2-6-3;;;;;;;;;;;;;;;;;
Crepis biennis;FE 2-6-3;;;;;;;;;;;;;;;;;
Crocus albiflorus;FE 2-6-3;;;;;;;;;;;;;;;;;
Cynosurus cristatus;FE 2-6-3;;;;;;;;;;;;;;;;;
Dactylis glomerata;FE 2-6-3;;;;;;;;;1;7;16;15;7;7;1;1;3
Daucus carota;FE 2-6-3;;;;;;;;;;;;;;;;;
Deschampsia flexuosa;FE 2-6-3;;;;;;;;;;;;;;;;;
Draba verna;FE 2-6-3;;;;;;;;;;;;;;;;;
Elymus caninus;FE 2-6-3;;;;;;;;;;;;;;;;;
Elymus repens;FE 2-6-3;;;;;;;;;;;;;;;;;
Equisetum arvense;FE 2-6-3;;;;;;;;;;;;;;;;;
Euphrasia stricta;FE 2-6-3;;;;;;;;;;;;;;;;;
Festuca pratensis;FE 2-6-3;;;;;;;;;;;;;;;;;
Festuca rubra;FE 2-6-3;;;;;;;;;;;;;;;;;
Filipendula ulmaria;FE 2-6-3;;;;;;;;;;;;;;;;;
Galium album;FE 2-6-3;;;;;;;;;;;;;;;;;
Geranium rotundifolium;FE 2-6-3;;;;;;;;;;;;;;;;;
Geum rivale;FE 2-6-3;;;;;;;;;;;;;;;;;
Geum urbanum;FE 2-6-3;;;;;;;;;;;;;;;;;
Glechoma hederacea;FE 2-6-3;;;;;2;;;1;;3;3;;;;;;
Helictotrichon pubescens;FE 2-6-3;;;;;;;;;;;;;;;;;
Heracleum sphondylium;FE 2-6-3;;;;;;;;;;;;;;;;;
Hieracium aurantiacum;FE 2-6-3;;;;;;;;;;;;;;;;;
Hieracium Macranthum;FE 2-6-3;;;;;;;;;;;;;;;;;
Hieracium pilosella ;FE 2-6-3;;;;;;;;;;;;;;;;;
Holcus lanatus;FE 2-6-3;;;;;;;;;;;;;;;;;
Hypochaeris radicata;FE 2-6-3;;;;;;;;;;;;;;;;;
Knautia arvensis;FE 2-6-3;;;;;;;;;;;;;;;;;
Lamium purpureum;FE 2-6-3;;;;;;;;;;;;;;;;;
Lathyrus pratensis;FE 2-6-3;;;;;;;;;;;;;;;;;
Leontodon autumnalis;FE 2-6-3;;;;;;;;;;;;;;;;;
Leontodon helveticus;FE 2-6-3;;;;;;;;;;;;;;;;;
Leontodon hispidus;FE 2-6-3;;;;;;;;;;;;;;;;;
Leucanthemum ircutianum;FE 2-6-3;;;;;;;;;;;;;;;;;
Lolium multiflorum;FE 2-6-3;;;;;;;;;;;;;;;;;
Lolium perenne;FE 2-6-3;;;;;;;;;;;;;;;;;
Lotus corniculatus;FE 2-6-3;;;;;;;;;;;;;;;;;
Luzula campestris;FE 2-6-3;;;;;;;;;;;;;;;;;
Lychnis flos-cuculi;FE 2-6-3;;;;;;;;;;;;;;;;;
Myosotis alpestris;FE 2-6-3;;;;;;;;;;;;;;;;;
Peucedanum oreoselinum;FE 2-6-3;;;;;;;;;;;;;;;;;
Phleum pratense;FE 2-6-3;;;;;;;;;;;;;;;;;
Phleum pratensis;FE 2-6-3;;;;;;;;;;;;;;;;;
Pilosella aurantiaca;FE 2-6-3;;;;;;;;;;;;;;;;;
Pilosella piloselloides;FE 2-6-3;;;;;;;;;;;;;;;;;
Pimpinella major;FE 2-6-3;;;;;;;;;;;;;;;;;
Pimpinella saxifraga;FE 2-6-3;;;;;;;;;;;;;;;;;
Plantago lanceolata;FE 2-6-3;;;;;;;;;;;;;;;;;
Poa angustifolia;FE 2-6-3;;;;;;;;;;;;;;;;;
Poa pratensis;FE 2-6-3;;;;;;;;;;;;;;;;;
Poa trivalis ;FE 2-6-3;;;;;;;;;;;;;;;;;
Poa trivialis;FE 2-6-3;;;;;;;;;;;;;;;;;
Primula veris;FE 2-6-3;;;;;;;;;;;;;;;;;
Prunella vulgaris;FE 2-6-3;;;;;;;;;;;;;;;;;
Ranunculus acris;FE 2-6-3;;;;;;;;;;;;;;;;;
Ranunculus bulbosus;FE 2-6-3;;;;;;;;;;;;;;;;;
Ranunculus ficaria;FE 2-6-3;;;;;;;;;;;;;;;;;
Ranunculus montanus;FE 2-6-3;;;;;;;;;;;;;;;;;
Ranunculus repens;FE 2-6-3;;;;;;;;;;;;;;;;;
Rhinanthus minor;FE 2-6-3;;;;;;;;;;;;;;;;;
Rumex acetosa;FE 2-6-3;;;;;;;;;;;;;;;;;
Rumex sanguineus;FE 2-6-3;;;;;;;;;;;;;;;;;
Silene alba;FE 2-6-3;;;;;;;;;;;;;;;;;
Silene flos-cuculi;FE 2-6-3;;;;;;;;;;;;;;;;;
Stellaria media;FE 2-6-3;;;;;;;;;;;;;;;;;
Taraxacum officinale;FE 2-6-3;;;;;;;;;;;;;;;;;
Taraxacum sect Ruderalia;FE 2-6-3;;;;;;;;;;;;;;;;;
Thlaspi arvense;FE 2-6-3;;;;;;;;;;;;;;;;;
Tragopodon pratensis;FE 2-6-3;;;;;;;;;;;;;;;;;
Trifolium dubium;FE 2-6-3;;;;;;;;;;;;;;;;;
Trifolium incarnatum;FE 2-6-3;;;;;;;;;;;;;;;;;
Trifolium medium;FE 2-6-3;;;;;;;;;;;;;;;;;
Trifolium pratense;FE 2-6-3;;;;;;;;;;;;;;;;;
Trifolium repens;FE 2-6-3;;;;;;;;;;;;;;;;;
Trisetum flavescens;FE 2-6-3;;;;;;;;;;;;;;;;;
Trollius europaeus;FE 2-6-3;;;;;;;;;;;;;;;;;
Veronica arvensis;FE 2-6-3;;;;;;;;;;;;;;;;;
Veronica chamaedrys;FE 2-6-3;;;;;;;;;;;;;;;;;
Veronica filiformis;FE 2-6-3;;;;;;;4;;;;;;;;;;
Veronica hederifolia;FE 2-6-3;;;;;;;;;;;;;;;;;
Veronica persica;FE 2-6-3;;;;;;4;;;;;;;;;;;
Veronica polita;FE 2-6-3;;;;;;;;;;;;;;;;;
Veronica serpyllifolia;FE 2-6-3;;;;;;;;;;;;;;;;;
Vicia angustifolia;FE 2-6-3;;;;;;;;;;;;;;;;;
Vicia cracca;FE 2-6-3;;;;;;;;;;;;;;;;;
Vicia hirsuta;FE 2-6-3;;;;;;;;;;;;;;;;;
Vicia sepium;FE 2-6-3;;;;;;;;;;;;;;;;;
Vicia tetrasperma;FE 2-6-3;;;;;;;;;;;;;;;;;
Achillea millefolium;FE 1-3-1;;;;;;;;;;;;;;;;;
Agrostis capillaris;FE 1-3-1;;;;;;;;;;;;;;;;;
Agrostis gigantea;FE 1-3-1;;;;;;;;;;;;;;;;;
Agrostis stolonifera;FE 1-3-1;;;;;;;;;;;;;;;;;
Ajuga reptans;FE 1-3-1;;;;;;;;;;;;;;;;;
Alchemilla monticula;FE 1-3-1;;;;;;;;;;;;;;;;;
Alchemilla vulgaris;FE 1-3-1;;;;;;;;;;;;;;;;;
Alopecurus pratensis;FE 1-3-1;;;;;;;;;1;10;3;5;;;;;
Anthoxanthum odoratum;FE 1-3-1;;;;;;;;;;;;;;;;;
Arabidopsis thaliana;FE 1-3-1;;;;;;;;;;;;;;;;;
Arrhenatherum elatius;FE 1-3-1;;;;;;;;;;;;;;;;;
Bellis perennis;FE 1-3-1;;;;;;;;;;;;;;;;;
Bistorta officianilis;FE 1-3-1;;;;;;;;;;;;;;;;;
Briza media;FE 1-3-1;;;;;;;;;;;;;;;;;
Cardamine amara;FE 1-3-1;;;;;;;;;;;;;;;;;
Cardamine hirsuta;FE 1-3-1;;;;;;;;;;;;;;;;;
Carex humilis;FE 1-3-1;;;;;;;;;;;;;;;;;
Carex montana;FE 1-3-1;;;;;;;;;;;;;;;;;
Carex spicata cf;FE 1-3-1;;;;;;;;;;;;;;;;;
Carex sylvatica;FE 1-3-1;;;;;;;;;;;;;;;;;
Carum carvi;FE 1-3-1;;;;;;;;;;;;;;;;;
Centaurea jacea;FE 1-3-1;;;;;;;;;;;;;;;;;
Cerastium holosteoides;FE 1-3-1;;;;;;;;;;;;;;;;;
Chaerophyllum temulum;FE 1-3-1;;;;;;;;;;;;;;;;;
Crepis aurea;FE 1-3-1;;;;;;;;;;;;;;;;;
Crepis biennis;FE 1-3-1;;;;;;;;;;;;;;;;;
Crocus albiflorus;FE 1-3-1;;;;;;;;;;;;;;;;;
Cynosurus cristatus;FE 1-3-1;;;;;;;;;;;;;;;;;
Dactylis glomerata;FE 1-3-1;;;;;;;;;;;11;9;5;6;1;1;1
Daucus carota;FE 1-3-1;;;;;;;;;;;;;;;;;
Deschampsia flexuosa;FE 1-3-1;;;;;;;;;;;;;;;;;
Draba verna;FE 1-3-1;;;;;;;;;;;;;;;;;
Elymus caninus;FE 1-3-1;;;;;;;;;;;;;;;;;
Elymus repens;FE 1-3-1;;;;;;;;;;;;;;;;;
Equisetum arvense;FE 1-3-1;;;;;;;;;;;;;;;;;
Euphrasia stricta;FE 1-3-1;;;;;;;;;;;;;;;;;
Festuca pratensis;FE 1-3-1;;;;;;;;;;;;;;;;;
Festuca rubra;FE 1-3-1;;;;;;;;;;;;;;;;;
Filipendula ulmaria;FE 1-3-1;;;;;;;;;;;;;;;;;
Galium album;FE 1-3-1;;;;;;;;;;;;;;;;;
Geranium rotundifolium;FE 1-3-1;;;;;;;;;;;;;;;;;
Geum rivale;FE 1-3-1;;;;;;;;;;;;;;;;;
Geum urbanum;FE 1-3-1;;;;;;;;;;;;;;;;;
Glechoma hederacea;FE 1-3-1;;;;;;;3;2;2;1;;;;;;;
Helictotrichon pubescens;FE 1-3-1;;;;;;;;;;;;;;;;;
Heracleum sphondylium;FE 1-3-1;;;;;;;;;;;;;;;;;
Hieracium aurantiacum;FE 1-3-1;;;;;;;;;;;;;;;;;
Hieracium Macranthum;FE 1-3-1;;;;;;;;;;;;;;;;;
Hieracium pilosella ;FE 1-3-1;;;;;;;;;;;;;;;;;
Holcus lanatus;FE 1-3-1;;;;;;;;;;;;;;;;;
Hypochaeris radicata;FE 1-3-1;;;;;;;;;;;;;;;;;
Knautia arvensis;FE 1-3-1;;;;;;;;;;;;;;;;;
Lamium purpureum;FE 1-3-1;;;;;;;;;;;;;;;;;
Lathyrus pratensis;FE 1-3-1;;;;;;;;;;;;;;;;;
Leontodon autumnalis;FE 1-3-1;;;;;;;;;;;;;;;;;
Leontodon helveticus;FE 1-3-1;;;;;;;;;;;;;;;;;
Leontodon hispidus;FE 1-3-1;;;;;;;;;;;;;;;;;
Leucanthemum ircutianum;FE 1-3-1;;;;;;;;;;;;;;;;;
Lolium multiflorum;FE 1-3-1;;;;;;;;;;;;;;;;;
Lolium perenne;FE 1-3-1;;;;;;;;;;;;;;;;;
Lotus corniculatus;FE 1-3-1;;;;;;;;;;;;;;;;;
Luzula campestris;FE 1-3-1;;;;;;;;;;;;;;;;;
Lychnis flos-cuculi;FE 1-3-1;;;;;;;;;;;;;;;;;
Myosotis alpestris;FE 1-3-1;;;;;;;;;;;;;;;;;
Peucedanum oreoselinum;FE 1-3-1;;;;;;;;;;;;;;;;;
Phleum pratense;FE 1-3-1;;;;;;;;;;;;;;;;;
Phleum pratensis;FE 1-3-1;;;;;;;;;;;;;;;;;
Pilosella aurantiaca;FE 1-3-1;;;;;;;;;;;;;;;;;
Pilosella piloselloides;FE 1-3-1;;;;;;;;;;;;;;;;;
Pimpinella major;FE 1-3-1;;;;;;;;;;;;;;;;;
Pimpinella saxifraga;FE 1-3-1;;;;;;;;;;;;;;;;;
Plantago lanceolata;FE 1-3-1;;;;;;;4;6;5;2;2;;;;;;
Poa angustifolia;FE 1-3-1;;;;;;;;;;;;;;;;;
Poa pratensis;FE 1-3-1;;;;;;;;;;3;8;6;6;5;1;1;
Poa trivalis ;FE 1-3-1;;;;;;;;;;;;;;;;;
Poa trivialis;FE 1-3-1;;;;;;;;;;;;;;;;;
Primula veris;FE 1-3-1;;;;;;;;;;;;;;;;;
Prunella vulgaris;FE 1-3-1;;;;;;;;;;;;;;;;;
Ranunculus acris;FE 1-3-1;;;;;;;;;;;;;;;;;
Ranunculus bulbosus;FE 1-3-1;;;;;;;;;;;;;;;;;
Ranunculus ficaria;FE 1-3-1;;;;;;;;;;;;;;;;;
Ranunculus montanus;FE 1-3-1;;;;;;;;;;;;;;;;;
Ranunculus repens;FE 1-3-1;;;;;;;;;;;;;;;;;
Rhinanthus minor;FE 1-3-1;;;;;;;;;;;;;;;;;
Rumex acetosa;FE 1-3-1;;;;;;;;;;;;;;;;;
Rumex sanguineus;FE 1-3-1;;;;;;;;;;;;;;;;;
Silene alba;FE 1-3-1;;;;;;;;;;;;;;;;;
Silene flos-cuculi;FE 1-3-1;;;;;;;;;;;;;;;;;
Stellaria media;FE 1-3-1;;;;;;;;;;;;;;;;;
Taraxacum officinale;FE 1-3-1;;;;;;3;;;;;;;;;;;
Taraxacum sect Ruderalia;FE 1-3-1;;;;;;;;;;;;;;;;;
Thlaspi arvense;FE 1-3-1;;;;;;;;;;;;;;;;;
Tragopodon pratensis;FE 1-3-1;;;;;;;;;;;;;;;;;
Trifolium dubium;FE 1-3-1;;;;;;;;;;;;;;;;;
Trifolium incarnatum;FE 1-3-1;;;;;;;;;;;;;;;;;
Trifolium medium;FE 1-3-1;;;;;;;;;;;;;;;;;
Trifolium pratense;FE 1-3-1;;;;;;;;;;;;;;;;;
Trifolium repens;FE 1-3-1;;;;;;;;;;;;;;;;;
Trisetum flavescens;FE 1-3-1;;;;;;;;;;;;;;;;;
Trollius europaeus;FE 1-3-1;;;;;;;;;;;;;;;;;
Veronica arvensis;FE 1-3-1;;;;;;;;;;;;;;;;;
Veronica chamaedrys;FE 1-3-1;;;;;;;;;;;;;;;;;
Veronica filiformis;FE 1-3-1;;;;;;;;;;;;;;;;;
Veronica hederifolia;FE 1-3-1;;;;;;;;;;;;;;;;;
Veronica persica;FE 1-3-1;;;;;;;;;;;;;;;;;
Veronica polita;FE 1-3-1;;;;;;;;;;;;;;;;;
Veronica serpyllifolia;FE 1-3-1;;;;;;;;;;;;;;;;;
Vicia angustifolia;FE 1-3-1;;;;;;;;;;;;;;;;;
Vicia cracca;FE 1-3-1;;;;;;;;;;;;;;;;;
